"
	Unable to validate VAT
","Jul 2, 2020  12:28:36 AM","
Hi, I'm trying to validate my VAT number for the agency account and I keep getting emails the system could not verify the submitted taxpayer information. The legal entity is based in Romania and I've tried to submit the VAT number in a variety of formats, such as:1. RO 12345678 - the format displayed on VIES website2. RO12345678 - the format displayed on our VAT certificate3. 12345678 - the format apparently required by the submission form. Any help would be much appreciated. Kind regards,
"
"
	Top rated status
","Jul 1, 2020  05:25:02 PM","
Hi, I got your email regarding top-rated agency, however, I tried to follow the instructions and need help from you to add the to my agency SAS-Marketing LLC profile.Thank you!
"
"
	How to make clients give an opportunity to agency
","Jun 29, 2020  06:16:43 AM","
			
				
					
					
						Hello All,I am working with upwork client since 5+ years as freelancer, recently opened an agency with 2 more people in my team.Have applied to many jobs but not getting any response from them.Want to know how to make clients accept our profile and at least schedule for an interviewThanks
					
				
			
			
				
			
			
				
			
			
			
			
			
			
		"
"
	Calls with the team
","Jul 1, 2020  03:04:02 AM","
Hi all, Due to the new policy, all calls from now on must be made within Upwork, so I have a few questions: Q1, Can we add someone within our team who doesn't have a profile to join calls with leads within Upwork? Q2, Is there a way we can get a team member set up with a profile and link it to the agency and she can still join calls organised via my profile? Thanks
"
"
	Close my agency
","Jul 1, 2020  03:20:37 AM","
I am trying to close my agency. When i click Close my agency, Upwork requests the password, then it redirects me to the find work page.Agency is still alive. I tried it week ago and tried now, the result is the same.How can i close it?
"
"
	I am trying to submit a proposal, but its asking me to update my address. My address is already upda
","Jul 1, 2020  12:45:18 AM","
I am trying to submit a proposal, but its asking me to update my address. My address is already updated. Or show me where it needs to be updated. Please resolve asap.
"
"
	Query about Tax information
","Jun 30, 2020  09:20:06 PM","
Hello Upwork,
 
I am not Us person so i just click on I am not a U.S. person so my questions is upwork charge any amount related to tax? when i click in box that showing i certify under penalties what is that can you explain me in details?
 
Please see atatched snapshot
 
Thanks
"
"
	Queries about Upwork Agency
","Jun 30, 2020  07:10:11 AM","
Hello Upworkers,I recently attended Upwork webinar regarding starting an agency. Now I have planned to launch my Upwork Agency soon and I have a few questions before I start it. Here are these: 1. Is it necessary to have Freelancer Plus membership to launch/use an Upwork agency as an owner?2. Can we use our freelancer payment method for agency as well?3. Can I use my freelancer account connects to bid on jobs from my agency?4. Does Upwork Agency monthly $20 fee is separate from Freelancer Plus membership fee?5. The upwork monthly $20 fee comes with any connects? or I will have to buy them separately? I will be really thankful if anyone can kindly answer these questions.Thanks!



					
						Solved!
					
					Go to Solution.



"
"
	Transfer ownership of agency or company
","Jun 30, 2020  10:57:28 AM","
How can I transfer ownership of an agency or company?
"
"
	How to run an agency on Upwork keeping rates confidential
","Jun 30, 2020  09:27:36 AM","
I have been running my own development company (not currently on Upwork) and have around 20-22 developers working with me. I now plan to use Upwork to grow my business and get more long term projects using it. However I do not however want all my employees (developers) to use Upwork or have accounts on Upwork due to confidentiality issues as I need to keep my rates confidential and have hired those employees on a fixed salary with benefits. I want to use my single account to apply and get projects for my whole team instead. Can you confirm what would be the best method for me to use Upwork according to policies so that I can use my account for getting business for my whole team without having them on Upwork?
"
"
	How to talk to other freelancer
","Jun 30, 2020  12:28:05 AM","
I have an agency on UpWork and need help with SEO i.e. for one of my projects. I search for SEO experts on UpWork and how can I write/call them to discuss the project?



					
						Solved!
					
					Go to Solution.



"
"
	Agency JSS droped for more than 20% in 3 weeks
","Jun 29, 2020  09:18:29 AM","
My agency https://www.upwork.com/agencies/~01430e1381791f8ff6 JSS dropped for more than 20% in a last 2-3 weeks. Why it is happening? All last projects was closed with more than 4 stars rating
"
"
	how i can change my freelancer profile to agency profile
","Jun 29, 2020  06:04:57 AM","
I want to know whether i can change my freelancer profile to agency profile? If so, then let me know the procedure. 
"
